set_name,set_code,set_release_date,set_total_cards,pack_name,card_name,card_number,card_rarity,card_type,pokemon_stage,evolves_from,ex
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Jigglypuff,60,One Diamond,Colorless,Basic,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Wigglytuff,61,Three Diamond,Colorless,Stage1,Jigglypuff,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Lickitung,62,One Diamond,Colorless,Basic,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Lickilicky,63,One Diamond,Colorless,Stage1,Lickitung,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Bidoof,64,One Diamond,Colorless,Basic,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Bibarel ex,65,Four Diamond,Colorless,Stage1,Bidoof,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Buneary,66,One Diamond,Colorless,Basic,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Lopunny,67,One Diamond,Colorless,Stage1,Buneary,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Cyclizar,68,Two Diamond,Colorless,Basic,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Iono,69,Two Diamond,Trainer,,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Pokémon Center Lady,70,Two Diamond,Trainer,,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Red,71,Two Diamond,Trainer,,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Team Rocket Grunt,72,Two Diamond,Trainer,,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Meowscarada,73,One Star,Grass,Stage2,Floragato,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Buizel,74,One Star,Water,Basic,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Tatsugiri,75,One Star,Water,Basic,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Grafaiai,76,One Star,Darkness,Stage1,Shroodle,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Gholdengo,77,One Star,Metal,Stage1,Gimmighoul,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Wigglytuff,78,One Star,Colorless,Stage1,Jigglypuff,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Beedrill ex,79,Two Star,Grass,Stage2,Kakuna,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Charizard ex,80,Two Star,Fire,Stage2,Charmeleon,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Wugtrio ex,81,Two Star,Water,Stage1,Wiglett,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Pikachu ex,82,Two Star,Lightning,Basic,,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Giratina ex,83,Two Star,Psychic,Basic,,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Lucario ex,84,Two Star,Fighting,Stage1,Riolu,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Paldean Clodsire ex,85,Two Star,Darkness,Stage1,Paldean Wooper,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Tinkaton ex,86,Two Star,Metal,Stage2,Tinkatuff,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Bibarel ex,87,Two Star,Colorless,Stage1,Bidoof,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Iono,88,Two Star,Trainer,,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Pokémon Center Lady,89,Two Star,Trainer,,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Red,90,Two Star,Trainer,,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Team Rocket Grunt,91,Two Star,Trainer,,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Pikachu ex,92,Two Star,Lightning,Basic,,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Paldean Clodsire ex,93,Two Star,Darkness,Stage1,Paldean Wooper,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Tinkaton ex,94,Two Star,Metal,Stage2,Tinkatuff,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Bibarel ex,95,Two Star,Colorless,Stage1,Bidoof,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Giratina ex,96,Three Star,Psychic,Basic,,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Weedle,97,One Shiny,Grass,Basic,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Kakuna,98,One Shiny,Grass,Stage1,Weedle,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Charmander,99,One Shiny,Fire,Basic,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Charmeleon,100,One Shiny,Fire,Stage1,Charmander,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Wiglett,101,One Shiny,Water,Basic,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Dondozo,102,One Shiny,Water,Basic,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Pachirisu,103,One Shiny,Lightning,Basic,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Riolu,104,One Shiny,Fighting,Basic,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Varoom,105,One Shiny,Metal,Basic,,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Revavroom,106,One Shiny,Metal,Stage1,Varoom,No
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Beedrill ex,107,Two Shiny,Grass,Stage2,Kakuna,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Charizard ex,108,Two Shiny,Fire,Stage2,Charmeleon,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Wugtrio ex,109,Two Shiny,Water,Stage1,Wiglett,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Lucario ex,110,Two Shiny,Fighting,Stage1,Riolu,Yes
Shining Revelry,A2b,2025-03-27,72,Shining Revelry,Poké Ball,111,Crown,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Exeggcute,1,One Diamond,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Alolan Exeggutor,2,Three Diamond,Grass,Stage1,Exeggcute,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Surskit,3,One Diamond,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Masquerain,4,Two Diamond,Grass,Stage1,Surskit,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Maractus,5,One Diamond,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Karrablast,6,One Diamond,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Phantump,7,One Diamond,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Trevenant,8,Two Diamond,Grass,Stage1,Phantump,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Rowlet,9,One Diamond,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Rowlet,10,One Diamond,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Dartrix,11,Two Diamond,Grass,Stage1,Rowlet,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Decidueye ex,12,Four Diamond,Grass,Stage2,Dartrix,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Grubbin,13,One Diamond,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Fomantis,14,One Diamond,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Lurantis,15,Two Diamond,Grass,Stage1,Fomantis,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Morelull,16,One Diamond,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Shiinotic,17,Two Diamond,Grass,Stage1,Morelull,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Bounsweet,18,One Diamond,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Steenee,19,Two Diamond,Grass,Stage1,Bounsweet,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Tsareena,20,Three Diamond,Grass,Stage2,Steenee,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Wimpod,21,One Diamond,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Golisopod,22,Three Diamond,Grass,Stage1,Wimpod,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Dhelmise ex,23,Four Diamond,Grass,Basic,,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Tapu Bulu,24,Three Diamond,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Growlithe,25,One Diamond,Fire,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Arcanine,26,Two Diamond,Fire,Stage1,Growlithe,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Alolan Marowak,27,Two Diamond,Fire,Stage1,Cubone,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Fletchinder,28,One Diamond,Fire,Stage1,Fletchling,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Talonflame,29,Three Diamond,Fire,Stage2,Fletchinder,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Litten,30,One Diamond,Fire,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Litten,31,One Diamond,Fire,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Torracat,32,Two Diamond,Fire,Stage1,Litten,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Incineroar ex,33,Four Diamond,Fire,Stage2,Torracat,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Oricorio,34,Two Diamond,Fire,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Salandit,35,One Diamond,Fire,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Salazzle,36,One Diamond,Fire,Stage1,Salandit,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Turtonator,37,Three Diamond,Fire,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Alolan Sandshrew,38,One Diamond,Water,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Alolan Sandslash,39,Two Diamond,Water,Stage1,Alolan Sandshrew,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Alolan Vulpix,40,One Diamond,Water,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Alolan Ninetales,41,Three Diamond,Water,Stage1,Alolan Vulpix,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Shellder,42,One Diamond,Water,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Cloyster,43,Two Diamond,Water,Stage1,Shellder,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Lapras,44,Two Diamond,Water,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Popplio,45,One Diamond,Water,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Popplio,46,One Diamond,Water,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Brionne,47,Two Diamond,Water,Stage1,Popplio,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Primarina,48,Three Diamond,Water,Stage2,Brionne,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Crabominable ex,49,Four Diamond,Water,Stage1,Crabrawler,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Wishiwashi,50,One Diamond,Water,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Wishiwashi ex,51,Four Diamond,Water,Basic,,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Dewpider,52,One Diamond,Water,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Araquanid,53,Two Diamond,Water,Stage1,Dewpider,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Pyukumuku,54,One Diamond,Water,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Bruxish,55,One Diamond,Water,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Tapu Fini,56,Three Diamond,Water,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Pikachu,57,One Diamond,Lightning,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Alolan Raichu ex,58,Four Diamond,Lightning,Stage1,Pikachu,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Alolan Geodude,59,One Diamond,Lightning,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Alolan Graveler,60,Two Diamond,Lightning,Stage1,Alolan Geodude,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Alolan Golem,61,Three Diamond,Lightning,Stage2,Alolan Graveler,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Helioptile,62,One Diamond,Lightning,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Heliolisk,63,One Diamond,Lightning,Stage1,Helioptile,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Charjabug,64,Two Diamond,Lightning,Stage1,Grubbin,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Vikavolt,65,Three Diamond,Lightning,Stage2,Charjabug,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Oricorio,66,Three Diamond,Lightning,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Togedemaru,67,One Diamond,Lightning,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Tapu Koko,68,Three Diamond,Lightning,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Mr. Mime,69,Two Diamond,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Sableye,70,Two Diamond,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Spoink,71,One Diamond,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Grumpig,72,Two Diamond,Psychic,Stage1,Spoink,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Lunatone,73,One Diamond,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Shuppet,74,One Diamond,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Banette,75,One Diamond,Psychic,Stage1,Shuppet,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Oricorio,76,Two Diamond,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Oricorio,77,Two Diamond,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Cutiefly,78,One Diamond,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Ribombee,79,One Diamond,Psychic,Stage1,Cutiefly,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Comfey,80,Three Diamond,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Sandygast,81,One Diamond,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Palossand,82,Three Diamond,Psychic,Stage1,Sandygast,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Mimikyu,83,One Diamond,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Tapu Lele,84,Three Diamond,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Cosmog,85,One Diamond,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Cosmoem,86,Two Diamond,Psychic,Stage1,Cosmog,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Lunala ex,87,Four Diamond,Psychic,Stage2,Cosmoem,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Necrozma,88,Three Diamond,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Cubone,89,One Diamond,Fighting,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Makuhita,90,One Diamond,Fighting,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Hariyama,91,Two Diamond,Fighting,Stage1,Makuhita,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Solrock,92,One Diamond,Fighting,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Drilbur,93,One Diamond,Fighting,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Timburr,94,One Diamond,Fighting,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Gurdurr,95,Two Diamond,Fighting,Stage1,Timburr,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Conkeldurr,96,Three Diamond,Fighting,Stage2,Gurdurr,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Crabrawler,97,One Diamond,Fighting,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Rockruff,98,One Diamond,Fighting,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Rockruff,99,One Diamond,Fighting,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Lycanroc,100,Three Diamond,Fighting,Stage1,Rockruff,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Lycanroc,101,Three Diamond,Fighting,Stage1,Rockruff,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Mudbray,102,One Diamond,Fighting,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Mudsdale,103,Two Diamond,Fighting,Stage1,Mudbray,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Passimian ex,104,Four Diamond,Fighting,Basic,,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Minior,105,Two Diamond,Fighting,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Alolan Rattata,106,One Diamond,Darkness,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Alolan Raticate,107,Two Diamond,Darkness,Stage1,Alolan Rattata,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Alolan Meowth,108,One Diamond,Darkness,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Alolan Persian,109,Three Diamond,Darkness,Stage1,Alolan Meowth,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Alolan Grimer,110,One Diamond,Darkness,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Alolan Muk ex,111,Four Diamond,Darkness,Stage1,Alolan Grimer,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Absol,112,Three Diamond,Darkness,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Trubbish,113,One Diamond,Darkness,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Garbodor,114,Two Diamond,Darkness,Stage1,Trubbish,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Mareanie,115,One Diamond,Darkness,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Toxapex,116,One Diamond,Darkness,Stage1,Mareanie,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Alolan Diglett,117,One Diamond,Metal,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Alolan Dugtrio,118,One Diamond,Metal,Stage1,Alolan Diglett,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Excadrill,119,Two Diamond,Metal,Stage1,Drilbur,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Escavalier,120,Two Diamond,Metal,Stage1,Karrablast,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Klefki,121,Three Diamond,Metal,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Solgaleo ex,122,Four Diamond,Metal,Stage2,Cosmoem,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Magearna,123,Three Diamond,Metal,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Drampa,124,Three Diamond,Dragon,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Jangmo-o,125,One Diamond,Dragon,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Hakamo-o,126,Two Diamond,Dragon,Stage1,Jangmo-o,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Kommo-o,127,Three Diamond,Dragon,Stage2,Hakamo-o,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Tauros,128,Two Diamond,Colorless,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Skitty,129,One Diamond,Colorless,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Delcatty,130,Two Diamond,Colorless,Stage1,Skitty,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Fletchling,131,One Diamond,Colorless,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Hawlucha,132,Two Diamond,Colorless,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Pikipek,133,One Diamond,Colorless,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Trumbeak,134,One Diamond,Colorless,Stage1,Pikipek,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Toucannon,135,Two Diamond,Colorless,Stage2,Trumbeak,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Yungoos,136,One Diamond,Colorless,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Gumshoos,137,One Diamond,Colorless,Stage1,Yungoos,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Stufful,138,One Diamond,Colorless,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Bewear,139,Three Diamond,Colorless,Stage1,Stufful,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Oranguru,140,Three Diamond,Colorless,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Komala,141,Two Diamond,Colorless,Basic,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Big Malasada,142,Two Diamond,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Fishing Net,143,Two Diamond,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,"Solgaleo, Lunala",Rare Candy,144,Two Diamond,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Rotom Dex,145,Two Diamond,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Poison Barb,146,Two Diamond,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Leaf Cape,147,Two Diamond,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Acerola,148,Two Diamond,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Ilima,149,Two Diamond,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Kiawe,150,Two Diamond,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Guzma,151,Two Diamond,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Lana,152,Two Diamond,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Sophocles,153,Two Diamond,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Mallow,154,Two Diamond,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Lillie,155,Two Diamond,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Alolan Exeggutor,156,One Star,Grass,Stage1,Exeggcute,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Morelull,157,One Star,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Tsareena,158,One Star,Grass,Stage2,Steenee,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Tapu Bulu,159,One Star,Grass,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Alolan Marowak,160,One Star,Fire,Stage1,Cubone,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Turtonator,161,One Star,Fire,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Alolan Vulpix,162,One Star,Water,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Pyukumuku,163,One Star,Water,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Tapu Fini,164,One Star,Water,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Oricorio,165,One Star,Lightning,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Tapu Koko,166,One Star,Lightning,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Cutiefly,167,One Star,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Comfey,168,One Star,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Sandygast,169,One Star,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Tapu Lele,170,One Star,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Cosmog,171,One Star,Psychic,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Rockruff,172,One Star,Fighting,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Mudsdale,173,One Star,Fighting,Stage1,Mudbray,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Minior,174,One Star,Fighting,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Magearna,175,One Star,Metal,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Drampa,176,One Star,Dragon,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Pikipek,177,One Star,Colorless,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Bewear,178,One Star,Colorless,Stage1,Stufful,No
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Komala,179,One Star,Colorless,Basic,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Decidueye ex,180,Two Star,Grass,Stage2,Dartrix,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Dhelmise ex,181,Two Star,Grass,Basic,,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Incineroar ex,182,Two Star,Fire,Stage2,Torracat,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Crabominable ex,183,Two Star,Water,Stage1,Crabrawler,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Wishiwashi ex,184,Two Star,Water,Basic,,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Alolan Raichu ex,185,Two Star,Lightning,Stage1,Pikachu,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Lunala ex,186,Two Star,Psychic,Stage2,Cosmoem,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Passimian ex,187,Two Star,Fighting,Basic,,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Alolan Muk ex,188,Two Star,Darkness,Stage1,Alolan Grimer,Yes
Celestial Guardians,A3,2025-04-30,155,Solgaleo,Solgaleo ex,189,Two Star,Metal,Stage2,Cosmoem,Yes
Celestial Guardians,A3,2025-04-30,155,Lunala,Acerola,190,Two Star,Trainer,,,No
Celestial Guardians,A3,2025-04-30,155,Lunala,Ilima,191,Two Star,Trainer,,,No
